ID,Name,FullName,Age,Height,Weight,PhotoUrl,Nationality,Overall,Potential,Growth,TotalStats,BaseStats,Positions,BestPosition,Club,ValueEUR,WageEUR,ReleaseClause,ClubPosition,ContractUntil,ClubNumber,ClubJoined,OnLoad,NationalTeam,NationalPosition,NationalNumber,PreferredFoot,IntReputation,WeakFoot,SkillMoves,AttackingWorkRate,DefensiveWorkRate,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,STRating,LWRating,LFRating,CFRating,RFRating,RWRating,CAMRating,LMRating,CMRating,RMRating,LWBRating,CDMRating,RWBRating,LBRating,CBRating,RBRating,GKRating,ID_to_Age_ratio,ID_to_Height_ratio,ID_to_Weight_ratio,ID_to_Overall_ratio,Age_to_Height_ratio,Age_to_Weight_ratio,Age_to_Overall_ratio,Height_to_Weight_ratio,Height_to_Overall_ratio,Weight_to_Overall_ratio
266824,Y. Chaib,Youssef Chaib,25,181,70,https://cdn.sofifa.net/players/266/824/23_60.png,Norway,59,60,1,1476,324,RW,LM,Sandefjord Fotball,275000,850,364000,SUB,2023.0,11.0,2022,False,Not in team,,,Left,1,3,3,Medium,Medium,75,55,51,62,26,55,57,56,42,51,56,63,55,35,40,63,74,75,67,48,66,60,41,59,59,50,44,23,54,56,51,55,19,27,30,13,7,15,8,12,59,59,58,58,58,59,59,60,53,60,48,43,48,46,39,46,16,10672.96,1474.1657458563536,3811.7714285714287,4522.440677966101,0.13812154696132597,0.35714285714285715,0.423728813559322,2.585714285714286,3.0677966101694913,1.1864406779661016
251976,C. Duke,Cameron Duke,21,168,61,https://cdn.sofifa.net/players/251/976/23_60.png,United States,59,70,11,1622,351,"CM,RB",RM,Sporting Kansas City,500000,1000,825000,SUB,2022.0,28.0,2019,False,Not in team,,,Right,1,3,2,Medium,Medium,79,50,55,63,51,53,42,50,49,65,43,63,44,38,60,63,80,79,63,59,76,58,61,69,40,43,64,50,60,52,40,54,52,51,50,8,15,14,10,11,59,60,60,60,60,60,62,63,61,63,60,59,60,59,55,59,18,11998.857142857143,1499.857142857143,4130.754098360656,4270.779661016949,0.125,0.3442622950819672,0.3559322033898305,2.7540983606557377,2.847457627118644,1.0338983050847457
267849,T. O'Reilly,Tommi O'Reilly,18,170,63,https://cdn.sofifa.net/players/267/849/23_60.png,Republic of Ireland,59,79,20,1664,340,"CM,CAM,RM",CAM,Aston Villa,625000,4000,1800000,RES,2025.0,58.0,2020,False,Not in team,,,Left,1,2,3,High,Low,61,56,60,65,51,47,49,55,56,68,51,64,60,53,57,63,69,54,77,54,73,62,59,51,44,52,45,47,55,62,61,69,44,54,62,14,9,15,12,13,60,60,60,60,60,60,63,61,61,61,58,57,58,57,54,57,19,14880.5,1575.5823529411764,4251.571428571428,4539.813559322034,0.10588235294117647,0.2857142857142857,0.3050847457627119,2.6984126984126986,2.8813559322033897,1.0677966101694916
251465,A. Lyska,Arthur Lyska,22,188,87,https://cdn.sofifa.net/players/251/465/23_60.png,Germany,59,67,8,984,341,GK,GK,SV Wehen Wiesbaden,450000,900,743000,SUB,2024.0,31.0,2019,False,Not in team,,,Right,1,3,1,Medium,Medium,62,59,58,61,42,59,13,7,10,23,5,8,8,12,21,14,38,49,44,39,58,44,73,41,66,5,18,10,7,33,10,34,8,9,12,62,59,58,59,61,23,20,20,20,20,20,23,24,23,24,23,23,23,22,23,22,60,11430.227272727272,1337.5797872340424,2890.402298850575,4262.118644067797,0.11702127659574468,0.25287356321839083,0.3728813559322034,2.160919540229885,3.1864406779661016,1.4745762711864407
262980,T. Bierschenk,Tom Bierschenk,19,181,79,https://cdn.sofifa.net/players/262/980/23_60.png,Germany,59,70,11,1534,327,ST,ST,Hallescher FC,500000,700,825000,RES,2023.0,15.0,2021,False,Not in team,,,Right,1,3,2,High,Medium,63,60,44,56,36,68,27,60,58,53,54,52,52,33,43,61,65,61,63,51,64,64,71,70,66,58,68,34,60,45,55,51,33,35,31,7,9,9,9,13,61,54,57,57,57,54,57,55,53,55,47,49,47,47,48,47,16,13841.052631578947,1452.9281767955802,3328.8607594936707,4457.28813559322,0.10497237569060773,0.24050632911392406,0.3220338983050847,2.2911392405063293,3.0677966101694913,1.3389830508474576
248394,J. Corinus,Jérémy Corinus,25,184,79,https://cdn.sofifa.net/players/248/394/23_60.png,France,59,64,5,1463,305,"CB,CDM",CB,FC Farul Constanța,300000,2000,428000,RES,2025.0,32.0,2022,False,Not in team,,,Right,1,3,2,Low,Medium,46,35,51,54,58,61,46,28,59,59,32,52,41,39,55,54,50,43,66,56,54,45,67,41,69,37,62,55,32,45,47,48,57,61,57,10,13,9,15,7,47,47,46,46,46,47,51,50,53,50,55,58,55,56,61,56,18,9935.76,1349.9673913043478,3144.227848101266,4210.067796610169,0.1358695652173913,0.31645569620253167,0.423728813559322,2.329113924050633,3.1186440677966103,1.3389830508474576
260938,E. Arias,Elías Arias,20,174,70,https://cdn.sofifa.net/players/260/938/23_60.png,Venezuela,59,71,12,1427,315,RB,RB,Deportivo La Guaira FC,525000,500,1200000,RES,2023.0,14.0,2021,False,Not in team,,,Right,1,2,3,Medium,High,72,34,49,47,57,56,54,35,45,60,29,38,43,27,57,54,73,71,59,40,62,41,80,60,56,29,44,54,24,26,34,57,60,58,58,11,11,14,13,7,45,46,43,43,43,46,46,51,49,51,58,56,58,59,57,59,16,13046.9,1499.6436781609195,3727.6857142857143,4422.677966101695,0.11494252873563218,0.2857142857142857,0.3389830508474576,2.4857142857142858,2.9491525423728815,1.1864406779661016
240715,G. Lloyd,George Lloyd,22,173,63,https://cdn.sofifa.net/players/240/715/23_60.png,England,59,65,6,1603,345,ST,ST,Cheltenham Town,375000,1000,731000,SUB,2024.0,19.0,2017,False,Not in team,,,Right,1,2,2,High,High,79,55,51,62,32,66,52,57,50,52,53,60,53,49,43,58,80,79,82,54,88,51,66,61,69,52,65,28,62,52,56,50,34,31,22,6,7,7,11,13,61,60,59,59,59,60,60,61,53,61,49,47,49,48,46,48,16,10941.59090909091,1391.4161849710983,3820.873015873016,4079.915254237288,0.12716763005780346,0.3492063492063492,0.3728813559322034,2.746031746031746,2.9322033898305087,1.0677966101694916
269388,P. Jameson,Pete Jameson,29,191,84,https://cdn.sofifa.net/players/269/388/23_60.png,England,59,59,0,882,315,GK,GK,Harrogate Town,150000,1000,263000,GK,2024.0,21.0,2022,False,Not in team,,,Right,1,2,1,Medium,Medium,59,60,57,59,22,58,13,5,12,36,5,10,14,10,39,13,25,18,26,53,26,43,37,27,58,9,25,12,4,29,10,38,8,12,10,59,60,57,58,59,22,18,20,20,20,18,24,23,27,23,22,27,22,21,23,21,59,9289.241379310344,1410.4083769633507,3207.0,4565.8983050847455,0.1518324607329843,0.34523809523809523,0.4915254237288136,2.2738095238095237,3.23728813559322,1.423728813559322
244813,M. Zapytowski,Marcel Zapytowski,21,187,81,https://cdn.sofifa.net/players/244/813/23_60.png,Poland,59,65,6,853,332,GK,GK,Korona Kielce,300000,500,465000,SUB,2024.0,73.0,2021,False,Not in team,,,Right,1,1,1,Medium,Medium,60,64,58,58,30,62,10,9,14,18,7,11,13,11,15,10,32,26,27,34,25,44,30,21,75,8,28,6,7,30,11,46,6,12,11,60,64,58,62,58,22,16,18,18,18,16,20,19,19,19,17,20,17,17,22,17,60,11657.761904761905,1309.1604278074867,3022.382716049383,4149.372881355932,0.11229946524064172,0.25925925925925924,0.3559322033898305,2.308641975308642,3.169491525423729,1.3728813559322033
253070,T. Martin,Timothy Martin,21,190,80,https://cdn.sofifa.net/players/253/070/23_60.png,Luxembourg,59,68,9,879,317,GK,GK,Seraing,450000,1000,743000,RES,2023.0,16.0,2022,False,Not in team,,,Right,1,3,1,Medium,Medium,61,55,52,65,31,53,9,8,12,15,4,11,11,11,24,17,31,31,32,55,35,39,48,21,51,5,20,21,4,25,21,22,8,11,13,61,55,52,53,65,22,18,19,19,19,18,21,21,22,21,21,23,21,22,23,22,60,12050.952380952382,1331.9473684210527,3163.375,4289.322033898305,0.11052631578947368,0.2625,0.3559322033898305,2.375,3.2203389830508473,1.3559322033898304
266894,J. Lasso,José Daniel Lasso,20,193,82,https://cdn.sofifa.net/players/266/894/23_60.png,Colombia,59,66,7,880,314,GK,GK,Deportivo Cali,375000,500,600000,SUB,2023.0,42.0,2020,False,Not in team,,,Right,1,3,1,Medium,Medium,58,57,58,60,23,58,16,12,15,27,7,11,12,12,26,15,20,27,26,55,28,44,35,18,61,8,22,12,5,28,15,38,6,13,13,58,57,58,58,60,24,19,21,21,21,19,23,22,24,22,21,24,21,21,23,21,60,13344.7,1382.8704663212436,3254.8048780487807,4523.627118644068,0.10362694300518134,0.24390243902439024,0.3389830508474576,2.3536585365853657,3.2711864406779663,1.3898305084745763
267844,Kim Ji Soo,Ji Soo Kim,17,192,84,https://cdn.sofifa.net/players/267/844/23_60.png,Korea Republic,59,79,20,1248,275,CB,CB,Seongnam FC,575000,500,1300000,RES,2027.0,36.0,2022,False,Not in team,,,Right,1,4,2,Medium,High,51,24,42,32,59,67,22,22,67,53,22,26,22,23,58,33,44,56,38,46,39,35,70,53,77,19,60,58,26,38,26,40,59,59,53,14,7,7,9,7,40,34,35,35,35,34,39,39,45,39,49,56,49,52,61,52,15,15755.529411764706,1395.0208333333333,3188.6190476190477,4539.728813559322,0.08854166666666667,0.20238095238095238,0.288135593220339,2.2857142857142856,3.2542372881355934,1.423728813559322
268610,I. Flores,Iván Flores,19,182,82,https://cdn.sofifa.net/players/268/610/23_60.png,Paraguay,59,71,12,1422,312,CB,CB,Club Libertad,500000,500,1200000,RES,2023.0,34.0,2022,False,Not in team,,,Right,1,3,2,Medium,High,64,37,44,47,57,63,32,41,61,57,28,40,29,26,55,55,65,63,48,59,59,41,70,54,70,26,55,58,40,33,36,42,55,58,55,7,9,12,13,12,51,47,47,47,47,47,49,50,52,50,56,58,56,57,61,57,18,14137.368421052632,1475.8791208791208,3275.731707317073,4552.71186440678,0.1043956043956044,0.23170731707317074,0.3220338983050847,2.2195121951219514,3.0847457627118646,1.3898305084745763
261755,D. Reiziger,Daan Reiziger,21,184,78,https://cdn.sofifa.net/players/261/755/23_60.png,Netherlands,59,70,11,981,324,GK,GK,Vitesse,450000,1000,765000,SUB,2024.0,33.0,2021,False,Not in team,,,Right,1,3,1,Medium,Medium,55,60,59,61,33,56,11,9,13,36,7,10,12,11,35,21,33,32,31,59,43,44,54,28,59,9,23,10,7,32,31,36,8,11,11,55,60,59,56,61,26,22,24,24,24,22,27,26,29,26,24,27,24,23,24,23,60,12464.52380952381,1422.5815217391305,3355.8333333333335,4436.525423728814,0.11413043478260869,0.2692307692307692,0.3559322033898305,2.358974358974359,3.1186440677966103,1.3220338983050848
263487,Shi Yan,Yan Shi,20,174,64,https://cdn.sofifa.net/players/263/487/23_60.png,China PR,59,74,15,1490,315,LM,RM,Tianjin Jinmen Tiger FC,550000,1000,1200000,LM,2024.0,40.0,2021,False,Not in team,,,Right,1,3,3,High,Medium,68,48,53,61,37,48,56,48,43,53,42,62,54,45,51,56,64,71,69,61,72,52,52,63,42,46,45,26,56,52,43,50,36,42,40,6,7,14,12,9,55,57,56,56,56,57,58,60,55,60,52,48,52,51,44,51,17,13174.35,1514.2931034482758,4116.984375,4465.881355932203,0.11494252873563218,0.3125,0.3389830508474576,2.71875,2.9491525423728815,1.0847457627118644
259900,S. Ahlers,Sören Ahlers,24,194,86,https://cdn.sofifa.net/players/259/900/23_60.png,Germany,59,64,5,868,326,GK,GK,FC St. Pauli,275000,2000,461000,RES,2026.0,28.0,2021,False,Not in team,,,Right,1,2,1,Medium,Medium,60,58,61,62,25,60,11,5,11,22,5,5,13,13,23,11,23,27,33,44,26,46,40,24,67,6,16,6,8,34,15,24,9,12,12,60,58,61,60,62,22,16,18,18,18,16,21,20,22,20,19,22,19,19,22,19,60,10829.166666666666,1339.6907216494844,3022.093023255814,4405.0847457627115,0.12371134020618557,0.27906976744186046,0.4067796610169492,2.255813953488372,3.288135593220339,1.4576271186440677
261948,A. Parsons,Alex Parsons,22,180,75,https://cdn.sofifa.net/players/261/948/23_60.png,Australia,59,69,10,1460,328,"RW,LW",CAM,Sydney FC,500000,2000,725000,SUB,2024.0,21.0,2022,False,Not in team,,,Left,1,3,3,High,Low,84,57,48,63,24,52,42,57,39,53,45,65,44,41,44,58,82,86,81,44,70,65,45,54,60,54,32,15,56,51,49,53,22,25,28,6,13,13,11,10,60,59,59,59,59,59,60,60,51,60,45,40,45,43,36,43,16,11906.727272727272,1455.2666666666667,3492.64,4439.796610169492,0.12222222222222222,0.29333333333333333,0.3728813559322034,2.4,3.0508474576271185,1.271186440677966
264509,J. Abankwah,James Abankwah,18,185,79,https://cdn.sofifa.net/players/264/509/23_60.png,Republic of Ireland,59,77,18,1444,325,CB,CB,Udinese Calcio,550000,700,1300000,SUB,2026.0,14.0,2022,False,Not in team,,,Right,1,2,2,Medium,High,72,29,44,53,56,71,45,27,53,56,25,53,29,29,52,48,73,72,64,50,61,39,71,65,76,26,66,55,27,25,31,51,58,57,56,14,10,13,7,11,46,47,44,44,44,47,47,51,49,51,58,57,58,59,61,59,17,14694.944444444445,1429.7783783783784,3348.215189873418,4483.203389830508,0.0972972972972973,0.22784810126582278,0.3050847457627119,2.3417721518987342,3.135593220338983,1.3389830508474576
235069,N. Al Abdali,Nasser Al Abdali,28,168,64,https://cdn.sofifa.net/players/235/069/23_60.png,Saudi Arabia,59,59,0,1542,333,"LM,CAM,CM",LM,Al Adalah,230000,4000,380000,CM,2025.0,70.0,2021,False,Not in team,,,Left,1,3,3,High,Medium,66,52,55,60,41,59,56,52,42,57,39,60,53,45,55,57,68,65,64,55,77,54,58,60,60,53,55,42,53,53,45,50,39,43,38,11,8,7,9,9,56,57,56,56,56,57,59,59,56,59,54,52,54,52,49,52,16,8395.32142857143,1399.220238095238,3672.953125,3984.2203389830506,0.16666666666666666,0.4375,0.4745762711864407,2.625,2.847457627118644,1.0847457627118644
259389,L. Robinson,Luke Robinson,20,176,72,https://cdn.sofifa.net/players/259/389/23_60.png,Scotland,59,64,5,1416,313,"LB,LWB",LB,Tranmere Rovers,300000,1000,0,SUB,2023.0,21.0,2020,True,Not in team,,,Left,1,3,2,Medium,Medium,77,28,45,48,54,61,50,28,43,50,24,44,32,33,45,48,76,78,57,50,70,27,65,70,62,25,48,55,45,37,33,42,56,55,55,8,14,13,9,11,46,48,45,45,45,48,48,52,49,52,58,54,58,59,56,59,17,12969.45,1473.8011363636363,3602.625,4396.423728813559,0.11363636363636363,0.2777777777777778,0.3389830508474576,2.4444444444444446,2.983050847457627,1.2203389830508475
262718,F. Ravizzoli,Franco Ravizzoli,24,190,85,https://cdn.sofifa.net/players/262/718/23_60.png,Argentina,59,62,3,915,325,GK,GK,Milton Keynes Dons,240000,1000,438000,SUB,2023.0,23.0,2021,False,Not in team,,,Right,1,2,1,Medium,Medium,59,59,62,60,26,59,11,7,14,27,6,12,16,10,29,16,31,19,34,51,34,47,48,25,60,5,23,12,4,28,11,38,11,12,13,59,59,62,59,60,23,18,20,20,20,18,23,22,24,22,21,25,21,21,24,21,60,10946.583333333334,1382.7263157894736,3090.8,4452.847457627118,0.12631578947368421,0.2823529411764706,0.4067796610169492,2.235294117647059,3.2203389830508473,1.4406779661016949
271422,B. Vugts,Brent Vugts,20,184,72,https://cdn.sofifa.net/players/271/422/23_60.png,Netherlands,59,69,10,1454,321,LM,RM,Excelsior,500000,950,825000,RES,2023.0,35.0,2022,False,Not in team,,,Right,1,3,2,Medium,Medium,74,52,54,60,29,52,61,50,44,56,53,60,48,41,52,63,76,73,63,43,61,58,49,53,63,45,26,18,54,52,61,57,32,29,28,7,12,9,8,6,57,58,56,56,56,58,58,60,53,60,48,44,48,46,39,46,14,13571.1,1475.1195652173913,3769.75,4600.372881355932,0.10869565217391304,0.2777777777777778,0.3389830508474576,2.5555555555555554,3.1186440677966103,1.2203389830508475
210495,A. Al Harbi,Abdullah Al Harbi,33,177,72,https://cdn.sofifa.net/players/210/495/23_60.png,Saudi Arabia,59,59,0,1494,311,CB,CB,Al Khaleej,110000,2000,182000,CB,2023.0,20.0,2019,False,Not in team,,,Left,1,3,2,Medium,High,54,37,50,45,60,65,46,30,60,54,34,40,44,44,50,46,53,54,57,52,53,41,67,66,67,49,60,60,34,50,47,46,59,61,58,7,12,15,15,9,46,45,44,44,44,45,48,49,52,49,57,58,57,58,59,58,18,6378.636363636364,1189.2372881355932,2923.5416666666665,3567.7118644067796,0.1864406779661017,0.4583333333333333,0.559322033898305,2.4583333333333335,3.0,1.2203389830508475
232769,N. Femia,Nicolás Femia,25,185,73,https://cdn.sofifa.net/players/232/769/23_60.png,Argentina,59,62,3,1615,349,CM,RM,Club Atlético Sarmiento,300000,2000,458000,RES,2022.0,20.0,2022,False,Not in team,,,Right,1,2,2,High,Medium,66,54,57,61,51,60,54,54,51,62,52,61,51,53,56,61,65,67,61,53,68,55,47,72,65,53,34,56,61,54,51,55,49,55,39,13,14,9,11,8,60,59,59,59,59,59,61,62,61,62,59,58,59,58,54,58,18,9310.76,1258.2108108108107,3188.6164383561645,3945.237288135593,0.13513513513513514,0.3424657534246575,0.423728813559322,2.5342465753424657,3.135593220338983,1.2372881355932204
246591,M. Coyle,Mark Coyle,25,178,68,https://cdn.sofifa.net/players/246/591/23_60.png,Republic of Ireland,59,62,3,1574,338,"CDM,CM",CDM,Shelbourne FC,275000,500,447000,SUB,2022.0,8.0,2021,False,Not in team,,,Right,1,4,2,Medium,High,63,46,53,58,53,65,44,51,34,57,33,55,55,40,53,58,65,62,68,60,69,44,66,75,56,42,74,54,54,56,33,60,55,56,57,6,8,8,15,11,54,56,55,55,55,56,58,59,59,59,60,60,60,59,58,59,17,9863.64,1385.3426966292134,3626.3382352941176,4179.5084745762715,0.1404494382022472,0.36764705882352944,0.423728813559322,2.6176470588235294,3.016949152542373,1.152542372881356
262976,Y. Voigt,Yannic Voigt,19,176,70,https://cdn.sofifa.net/players/262/976/23_60.png,Germany,59,74,15,1536,332,"LM,LB",LM,FSV Zwickau,525000,500,1100000,SUB,2023.0,7.0,2021,False,Not in team,,,Left,1,3,3,High,Medium,67,53,52,65,42,53,53,52,36,57,42,66,56,36,50,61,70,65,76,53,73,53,44,71,47,60,46,48,51,47,51,53,42,43,33,14,14,6,10,10,56,59,57,57,57,59,59,60,57,60,55,52,55,53,47,53,18,13840.842105263158,1494.1818181818182,3756.8,4457.220338983051,0.10795454545454546,0.2714285714285714,0.3220338983050847,2.5142857142857142,2.983050847457627,1.1864406779661016
269120,N. Hopland,Nikolai Hopland,17,186,80,https://cdn.sofifa.net/players/269/120/23_60.png,Norway,59,76,17,1432,310,CB,CB,Aalesunds FK,525000,500,984000,SUB,2023.0,18.0,2021,False,Not in team,,,Right,1,3,2,Medium,Medium,63,34,43,51,57,62,34,28,54,56,35,42,38,31,48,57,64,63,67,50,62,52,68,44,72,28,56,57,34,32,36,52,57,59,57,10,6,10,12,13,48,45,45,45,45,45,48,48,49,48,54,56,54,56,61,56,17,15830.588235294117,1446.8817204301076,3364.0,4561.35593220339,0.0913978494623656,0.2125,0.288135593220339,2.325,3.152542372881356,1.3559322033898304
269888,M. Polster,Manuel Polster,19,183,73,https://cdn.sofifa.net/players/269/888/23_60.png,Austria,59,73,14,1478,327,"LW,ST",ST,FK Austria Wien,525000,2000,1100000,SUB,2025.0,11.0,2022,False,Not in team,,,Left,1,3,2,Medium,Medium,80,61,47,61,26,52,50,62,48,41,62,64,58,45,41,61,81,80,65,39,62,65,45,49,61,57,33,24,55,56,56,48,23,25,20,7,8,13,13,9,61,59,58,58,58,59,58,59,50,59,44,39,44,43,37,43,15,14204.631578947368,1474.7978142076502,3697.095890410959,4574.372881355932,0.10382513661202186,0.2602739726027397,0.3220338983050847,2.506849315068493,3.1016949152542375,1.2372881355932204
206144,C. Lyons,Chris Lyons,29,173,74,https://cdn.sofifa.net/players/206/144/23_60.png,Republic of Ireland,59,59,0,1550,334,ST,ST,Drogheda United,220000,550,341000,SUB,2022.0,9.0,2018,False,Not in team,,,Left,1,3,2,Medium,Low,69,57,45,58,39,66,36,59,54,52,52,56,41,33,41,58,68,70,69,58,67,57,69,62,75,52,48,41,61,47,59,54,33,39,34,14,11,9,10,15,59,56,58,58,58,56,58,57,54,57,50,49,50,50,50,50,19,7108.413793103448,1191.5838150289017,2785.7297297297296,3493.9661016949153,0.1676300578034682,0.3918918918918919,0.4915254237288136,2.3378378378378377,2.9322033898305087,1.2542372881355932
246592,Algobia,Ángel Algobia Esteves,23,180,78,https://cdn.sofifa.net/players/246/592/23_60.png,Spain,59,68,9,1513,299,CM,CM,Getafe CF,500000,4000,1200000,RES,2023.0,16.0,2020,False,Not in team,,,Right,1,3,2,Medium,Medium,33,55,58,59,54,40,50,55,56,64,43,61,53,48,60,63,33,33,39,60,61,59,62,30,36,57,55,55,60,59,47,60,49,58,54,9,15,7,12,10,57,55,57,57,57,55,60,57,61,57,54,58,54,53,56,53,19,10721.391304347826,1369.9555555555555,3161.4358974358975,4179.525423728814,0.12777777777777777,0.2948717948717949,0.3898305084745763,2.3076923076923075,3.0508474576271185,1.3220338983050848
165441,J. Taylor,Jason Taylor,35,185,71,https://cdn.sofifa.net/players/165/441/23_60.png,England,59,59,0,1630,336,"CM,CDM",CDM,Barrow,90000,1000,158000,RES,2023.0,4.0,2018,False,Not in team,,,Right,1,2,2,Medium,High,39,51,57,57,59,73,51,46,54,61,46,54,44,43,60,58,43,35,54,57,68,58,73,74,71,52,76,59,56,58,54,63,60,62,56,7,13,8,7,12,55,53,54,54,54,53,57,57,59,57,59,59,59,59,59,59,17,4726.885714285714,894.2756756756756,2330.154929577465,2804.084745762712,0.1891891891891892,0.49295774647887325,0.5932203389830508,2.6056338028169015,3.135593220338983,1.2033898305084745
257165,J. Sypek,Jakub Sypek,21,180,74,https://cdn.sofifa.net/players/257/165/23_60.png,Poland,59,69,10,1526,337,"RM,CF,CAM",RM,Widzew Łódź,500000,850,775000,SUB,2025.0,21.0,2022,False,Not in team,,,Right,1,2,2,Medium,Medium,74,50,53,61,44,55,54,50,49,56,39,62,48,33,51,56,76,73,75,51,61,59,59,55,56,46,52,39,51,54,44,58,42,47,44,13,11,7,5,8,57,58,56,56,56,58,58,60,55,60,54,51,54,53,50,53,16,12245.952380952382,1428.6944444444443,3475.2027027027025,4358.728813559322,0.11666666666666667,0.28378378378378377,0.3559322033898305,2.4324324324324325,3.0508474576271185,1.2542372881355932
256141,A. Zinga,Aeron Zinga,21,185,70,https://cdn.sofifa.net/players/256/141/23_60.png,France,59,66,7,1407,292,ST,ST,Valenciennes FC,450000,950,878000,SUB,2023.0,15.0,2021,False,Not in team,,,Right,1,2,2,Medium,Medium,56,59,43,58,18,58,32,60,54,49,48,57,42,34,34,59,66,48,59,62,70,59,72,57,65,55,38,15,64,53,68,48,13,14,15,8,7,8,8,14,61,55,58,58,58,55,58,56,51,56,39,38,39,37,35,37,17,12197.190476190477,1384.545945945946,3659.157142857143,4341.372881355932,0.11351351351351352,0.3,0.3559322033898305,2.642857142857143,3.135593220338983,1.1864406779661016
271757,Rubén Gómez,Rubén Gómez Peris,20,182,75,https://cdn.sofifa.net/players/271/757/23_60.png,Spain,59,74,15,962,316,GK,GK,Villarreal Club de Fútbol B,475000,650,1000000,RES,2023.0,30.0,2021,False,Not in team,,,Right,1,3,1,Medium,Medium,59,57,55,57,29,59,23,6,10,26,7,8,11,12,25,10,29,29,60,57,42,41,66,28,46,6,20,20,6,40,12,22,10,11,14,59,57,55,59,57,22,20,20,20,20,20,24,24,25,24,24,25,24,24,23,24,60,13587.85,1493.1703296703297,3623.4266666666667,4606.050847457627,0.10989010989010989,0.26666666666666666,0.3389830508474576,2.4266666666666667,3.0847457627118646,1.271186440677966
263809,M. Robberechts,Milan Robberechts,18,180,67,https://cdn.sofifa.net/players/263/809/23_60.png,Belgium,59,77,18,1587,345,RW,CAM,KV Mechelen,575000,1000,1200000,RES,2024.0,39.0,2021,False,Not in team,,,Left,1,3,2,Medium,Medium,67,54,58,61,48,57,56,54,53,63,38,60,54,42,59,64,67,67,66,50,65,60,58,54,57,55,58,46,52,55,40,50,39,54,51,12,9,6,12,11,59,59,58,58,58,59,61,61,59,61,57,56,57,56,54,56,17,14656.055555555555,1465.6055555555556,3937.4477611940297,4471.338983050848,0.1,0.26865671641791045,0.3050847457627119,2.6865671641791047,3.0508474576271185,1.1355932203389831
259458,S. Bradley,Steven Bradley,20,187,74,https://cdn.sofifa.net/players/259/458/23_60.png,Scotland,59,73,14,1454,315,"RM,LM,ST",RM,Dundalk FC,550000,1000,0,RM,2022.0,16.0,2019,True,Not in team,,,Right,1,4,3,High,Medium,70,56,52,60,26,51,58,55,55,54,49,61,54,40,42,60,70,70,69,49,62,63,43,60,53,55,35,24,56,50,53,48,20,22,31,6,9,13,8,5,59,59,58,58,58,59,58,60,52,60,48,42,48,46,38,46,14,12972.9,1387.475935828877,3506.189189189189,4397.593220338983,0.10695187165775401,0.2702702702702703,0.3389830508474576,2.527027027027027,3.169491525423729,1.2542372881355932
247426,S. Haji,Siad Haji,22,173,71,https://cdn.sofifa.net/players/247/426/23_60.png,United States,59,67,8,1419,312,"RM,CAM",CAM,San Jose Earthquakes,500000,1000,850000,RES,2022.0,19.0,2019,False,Not in team,,,Right,1,3,3,Medium,Low,67,48,55,67,27,48,46,50,39,60,43,67,49,38,56,63,66,68,78,55,76,45,50,41,53,48,42,28,50,59,41,65,29,20,24,9,5,6,6,9,55,59,58,58,58,59,62,60,56,60,46,45,46,43,39,43,14,11246.636363636364,1430.208092485549,3484.8732394366198,4193.661016949152,0.12716763005780346,0.30985915492957744,0.3728813559322034,2.436619718309859,2.9322033898305087,1.2033898305084745
227970,Wang Peng,Peng Wang,29,185,70,https://cdn.sofifa.net/players/227/970/23_60.png,China PR,59,59,0,1647,354,"CB,CM",CB,Shijiazhuang Ever Bright F.C.,190000,2000,295000,SUB,2022.0,34.0,2022,False,Not in team,,,Right,1,2,2,Medium,Medium,65,52,52,56,57,72,41,50,60,57,41,53,47,46,58,57,67,63,63,53,71,55,60,80,73,56,64,56,50,52,45,58,55,59,58,15,10,8,16,8,57,54,55,55,55,54,57,57,59,57,59,59,59,59,59,59,19,7861.0344827586205,1232.2702702702702,3256.714285714286,3863.898305084746,0.15675675675675677,0.4142857142857143,0.4915254237288136,2.642857142857143,3.135593220338983,1.1864406779661016
271490,Javi Garrido,Javier Garrido López,18,186,70,https://cdn.sofifa.net/players/271/490/23_60.png,Spain,59,79,20,879,330,GK,GK,CD Leganés,550000,500,1400000,RES,2026.0,30.0,2022,False,Not in team,,,Right,1,3,1,Medium,Medium,60,53,67,65,28,57,11,7,12,21,6,9,14,13,20,19,27,29,24,45,38,50,47,23,43,6,20,7,7,28,16,36,8,11,16,60,53,67,57,65,23,18,20,20,20,18,21,21,22,21,20,21,20,20,20,20,60,15082.777777777777,1459.6236559139784,3878.4285714285716,4601.525423728814,0.0967741935483871,0.2571428571428571,0.3050847457627119,2.657142857142857,3.152542372881356,1.1864406779661016
